tconst	averageRating	numVotes
tt9158802	7.5	27
tt5225242	6.1	44
tt8785206	8.5	17
tt7219416	7.4	10
tt16227948	4.5	767
tt7219400	7.8	423
tt7690094	8.8	10
tt7219406	6.2	8
tt13048122	7.6	25
tt11460638	7.2	91
tt11921820	6.4	55
tt9144290	7.4	38
tt7219434	5.8	233
tt7219436	5.8	209
tt4866018	8.6	7
tt11460642	7.3	100
tt5514846	6.3	227
tt7440948	6.5	2487
tt13048168	7.0	25
tt4431632	4.5	241
tt7440982	6.3	14
tt12386486	7.7	6
tt11764424	5.9	16
tt8521544	7.3	89
tt8521546	7.6	89
tt11171504	7.5	81
tt11460682	6.1	12
tt8785214	6.8	26
tt8521538	7.2	106
tt12136990	8.9	61
tt9907418	8.0	29
tt8785046	5.0	83
tt5514914	5.9	68
tt5632194	8.3	182
tt7888756	5.8	13
tt9907412	8.1	29
tt8785030	6.2	281
tt8785034	4.4	313
tt15276642	7.1	145
tt6490042	7.8	6
tt12386580	5.5	6
tt5514908	6.9	653
tt8114736	7.2	8
tt6729042	6.3	7
tt11460596	7.2	100
tt8785022	7.6	5
tt11460598	5.7	15
tt8785026	7.2	5
tt12386592	5.4	7
tt7219398	8.3	458
tt5489416	8.8	9
tt8785010	5.5	13
tt17545006	8.7	10
tt7874116	6.6	1394
tt8089234	4.0	344
tt3009772	6.3	5826
tt13048208	7.7	22
tt7219330	7.2	347
tt5632152	8.2	31
tt15551838	6.4	21
tt6950774	6.5	16
tt9907456	8.7	29
tt6490002	8.4	88
tt5632164	5.2	792
tt6729080	6.7	17667
tt10260692	5.3	1319
tt6950764	6.8	5
tt9907468	8.3	29
tt8785066	4.0	7
tt13508962	6.5	80
tt15551858	6.2	20
tt12386548	7.2	29
tt4563460	2.5	135
tt10260672	6.0	8
tt9907442	8.3	27
tt5489474	7.7	1165
tt5632118	7.6	27
tt14103174	7.3	14
tt14103176	7.4	14
tt8653470	5.6	34
tt5632100	7.8	36
tt10260638	5.8	92
tt7572744	6.1	465
tt14117754	8.6	221
tt5778392	6.1	11
tt11896202	5.5	19
tt8246512	8.0	23
tt5239708	6.8	210
tt6004428	7.3	538
tt9026972	6.1	23
tt3362238	4.9	692
tt8956960	7.4	234
tt8956964	7.8	248
tt8956966	7.3	253
tt6661850	6.0	49
tt8956968	8.5	347
tt6661856	6.2	42
tt8403680	4.3	2051
tt12543718	4.6	70
tt8246502	8.6	18
tt6661822	8.5	18
tt6661824	7.6	60
tt14117730	7.3	27
tt14891034	6.1	54
tt11107074	7.8	7608
tt13915804	6.6	11
tt8956930	7.1	532
tt14773822	3.2	1568
tt8956934	7.2	408
tt5225154	8.3	212
tt9315042	6.8	12
tt5225156	9.0	232
tt9315046	5.8	8
tt9315048	6.0	9
tt7508296	7.5	27
tt3087968	4.0	120
tt14773812	4.8	1118
tt8956926	6.9	98
tt14773818	8.0	9
tt9315034	7.1	12
tt9618626	8.1	16
tt10695902	6.8	7
tt8956956	7.6	235
tt8956958	8.0	255
tt15683538	7.0	11
tt1555402	5.9	21
tt8403622	5.9	2947
tt13048244	7.5	24
tt8521684	6.4	118
tt14773866	7.7	467
tt8378208	8.4	8
tt13048234	6.2	402
tt12700964	5.6	12
tt4866152	7.5	133
tt7508242	7.7	1130
tt6372932	8.3	15
tt11460518	8.1	276
tt5803828	8.9	8
tt11460522	8.1	258
tt11460526	9.0	296
tt6490070	7.7	16
tt6490072	7.8	16
tt6490074	7.7	16
tt9144156	7.9	108
tt11764562	7.3	6
tt11171602	6.1	9
tt9158782	8.1	252
tt8521628	8.2	13
tt6729000	5.5	1323
tt8100118	7.5	61
tt14117284	6.8	54
tt7440784	6.2	373
tt6490396	8.1	19
tt14117286	6.7	17
tt5225874	4.8	51
tt8364322	8.8	6
tt8364324	8.5	8
tt8075140	8.6	5
tt8075142	6.9	26
tt13469392	6.6	7
tt16345484	7.7	648
tt13758562	7.2	19
tt10970370	6.7	16
tt15565704	4.7	336
tt14181808	8.0	12
tt14117250	7.3	17
tt14117248	7.6	18
tt13758572	6.1	9
tt13758578	6.3	9
tt7874250	6.5	13
tt1859618	7.9	34
tt10328288	6.4	17
tt13048350	7.8	78
tt16345430	7.3	27
tt13758590	6.2	8
tt5225800	6.4	5
tt5803364	7.3	22
tt18692224	6.6	26
tt10970316	6.7	6
tt11896526	8.8	25
tt5935234	9.4	17
tt6490322	7.5	18
tt15433860	7.2	78
tt5528814	7.7	18
tt11185878	6.8	12
tt11896508	7.2	11
tt6490340	8.4	69
tt10260994	6.5	11
tt8535496	7.0	12
tt5949830	6.9	10
tt4156976	7.0	10
tt8535472	5.7	209
tt5528866	7.1	37
tt8496184	8.3	7
tt5514134	7.8	11
tt5949818	4.5	30
tt18692276	5.5	27
tt7151598	1.2	14
tt9618940	7.4	13
tt14891154	7.4	6
tt11171300	7.1	27
tt9618918	7.1	23
tt11171306	7.3	75
tt2335096	8.7	31
tt5803320	7.7	7
tt15565676	7.5	84
tt11171322	6.3	906
tt7151620	7.3	26
tt6004264	7.6	301
tt12689526	5.4	362
tt5817976	7.0	76
tt10984942	7.4	6
tt6004232	8.0	12
tt15565698	5.6	156
tt8496106	7.2	8
tt4866214	3.1	236
tt12425868	5.3	480
tt6004244	4.8	18
tt5949890	7.1	10
tt1727824	7.9	517058
tt14773980	8.5	11
tt11764634	7.7	34
tt6004296	7.8	66
tt12254722	7.5	74
tt11764622	7.2	188
tt11764624	7.2	176
tt15551004	9.1	27
tt7297954	6.3	1121
tt10392792	4.8	342
tt11764618	7.2	185
tt7297962	6.4	160
tt7297964	6.0	90
tt7297956	6.0	45
tt7297958	5.9	61
tt8824672	8.1	233
tt14773990	5.8	209
tt5343078	6.1	112
tt12254730	6.7	79
tt14406500	6.0	8
tt5343020	4.3	7
tt8075232	7.8	884
tt8075234	8.2	1022
tt8075220	7.6	916
tt7440726	7.6	43857
tt9618908	8.0	239
tt13469472	6.6	557
tt11750022	4.8	5
tt8667266	6.5	62
tt8810002	9.0	1578
tt8810006	9.3	15
tt9144004	5.0	463
tt11460372	6.4	35
tt5949928	6.5	15
tt8075272	6.2	27
tt8075276	6.9	365
tt11053924	8.6	46
tt8364216	7.4	6
tt5949902	6.6	12
tt19354838	7.6	5
tt7874366	7.1	173
tt7874368	8.1	165
tt12557682	8.7	11551
tt8075256	7.1	2584
tt5646104	6.6	9
tt8799000	7.0	7
tt9868158	4.2	298
tt8535542	8.7	7
tt8956398	4.4	214
tt13758486	9.0	84
tt6490268	8.5	13
tt7297922	6.7	9
tt10970444	7.8	5
tt13048460	7.0	84
tt8956332	9.8	9128
tt10681950	6.3	243
tt4156832	7.5	47
tt9618890	8.4	23
tt8956330	9.1	2920
tt8956324	4.7	4950
tt12411434	6.8	6
tt4695056	7.8	21
tt7151438	5.7	229
tt8496020	7.3	10
tt7151440	5.8	19
tt10970402	6.7	29
tt5949970	4.0	8
tt5949972	7.2	6
tt8956340	9.0	2608
tt16359992	6.4	21
tt4866400	8.2	869
tt4866402	8.4	864
tt12700380	7.9	7
tt5949964	6.9	8
tt5949958	7.2	14
tt5803292	7.2	54
tt10681900	8.2	11
tt8496070	5.1	11
tt11171396	7.9	285
tt14406360	6.0	11
tt7888964	7.4	224657
tt9329982	9.4	5
tt10617374	8.8	9
tt15433976	5.4	11
tt10260844	3.6	634
tt7151468	7.0	10
tt5528996	6.2	175
tt5225762	6.8	288
tt5225764	7.6	3118
tt8496056	6.1	9
tt5514358	8.4	8515
tt5528880	8.7	108
tt8667334	5.1	1100
tt4866320	5.0	94
tt5514344	4.6	201
tt12700334	6.1	20
tt8667326	7.5	214
tt12240066	8.1	194
tt8232588	7.2	15
tt12254698	7.0	73
tt6004132	8.8	7
tt6004136	5.8	20
tt5068650	4.6	3295
tt13612162	4.6	438
tt6004146	7.2	23
tt6004148	7.1	59
tt8232528	4.4	21
tt9618840	6.0	8
tt11171452	9.2	5
tt9736368	8.7	29
tt8075310	5.7	22
tt8075308	7.6	443
tt13469540	6.0	23
tt7297832	8.3	13
tt6004188	5.8	8
tt8364294	5.0	88
tt8364296	7.0	19
tt5646082	5.0	314
tt6004150	6.7	9
tt7297844	4.2	213
tt7297834	8.9	11
tt7440834	6.5	80
tt6004154	6.6	17
tt6004158	6.9	64
tt10392644	2.7	28
tt7297848	6.4	5
tt8824538	3.7	55
tt8075356	6.7	30
tt13469566	7.2	11
tt11474972	3.2	386
tt8667378	7.8	6
tt15565714	5.2	688
tt8824544	7.7	8
tt13469578	8.2	18
tt8364254	9.2	6
tt10392636	3.4	28
tt13205670	4.1	294
tt5357534	7.7	22
tt10392606	2.4	14
tt5646234	8.6	16
tt7874460	5.0	7
tt8824852	5.0	210
tt8535696	9.0	22
tt15262586	10.0	8
tt5225636	9.0	9
tt8089574	5.6	102
tt13915242	7.8	11
tt13469154	7.5	84
tt8089580	5.6	101
tt13758320	6.1	86
tt13758326	7.7	24
tt7874476	7.3	51
tt4720072	6.6	11
tt8810204	8.2	3091
tt8364112	6.9	62
tt7440588	7.6	354
tt13758340	6.6	43
tt13758342	6.9	38
tt14117498	7.9	352
tt13758330	7.5	59
tt8089530	7.7	2294
tt9012058	5.7	45
tt11460284	5.2	9
tt7440596	5.9	20
tt4998350	8.1	28272
tt13915290	6.3	26
tt10328422	7.2	72
tt7151780	6.1	18
tt13323118	4.6	3841
tt10970552	7.3	96425
tt5778060	6.6	219
tt12689876	6.4	508
tt15130764	8.7	145
tt12714930	6.8	9
tt5949616	8.0	169
tt8232296	6.3	35
tt3494610	3.6	289
tt7874426	8.4	368
tt13323170	6.9	506
tt7874410	7.4	528
tt2349142	2.1	409
tt6793994	8.0	48
tt6018704	6.5	8
tt7874416	7.6	481
tt7874448	8.1	309
tt6490532	7.1	96
tt5514368	8.6	7
tt7874430	7.6	453
tt7572406	6.5	276
tt6490536	6.5	14
tt4866448	5.7	3363
tt13323092	6.5	2082
tt5778104	8.1	111
tt5935072	5.4	756
tt11896804	7.1	8
tt5803530	6.8	41
tt5357400	8.0	1491
tt5357404	7.5	1422
tt13626436	7.0	109
tt4866432	8.2	828
tt1266036	5.4	3599
tt6426044	7.2	17
tt5935054	7.2	27
tt9315374	5.9	33
tt6490618	8.6	7
tt11896832	6.4	16
tt11896838	6.0	6
tt10681878	8.8	868
tt8246802	6.7	19
tt14709662	9.0	544
tt6004014	2.4	7
tt15551282	7.7	469
tt1713440	6.8	7982
tt5935032	8.2	10
tt18560554	7.0	83
tt18560556	9.0	102
tt5803578	8.6	9
tt14709674	9.6	965
tt15394034	7.8	15
tt13626476	7.1	8
tt8667408	5.9	9
tt6426056	7.1	8
tt5068324	8.0	4763
tt5514400	6.6	7
tt11896828	7.5	11
tt4431208	7.4	1682
tt5935016	7.1	18
tt6018698	6.7	9
tt16345790	7.6	28
tt8535732	2.2	5
tt12543464	7.9	29
tt8089602	6.2	48
tt18271846	6.7	47
tt11750236	6.5	52
tt8089612	5.9	38
tt8089616	6.0	36
tt18339072	8.2	18
tt18339078	7.7	7
tt5646174	7.5	8
tt6004042	9.0	9
tt6004090	7.8	16
tt12832148	4.7	149
tt5646150	6.0	17
tt15262546	6.0	5
tt8364128	7.5	81
tt12543426	6.8	13
tt12832150	4.3	69
tt11750282	6.1	13605
tt8364132	7.8	1525
tt5646166	5.4	76
tt5646136	5.1	7345
tt11750250	5.0	27
tt7440524	4.7	385
tt11750260	5.7	59
tt12386040	7.9	71
tt12097318	7.5	14
tt15840196	4.8	112
tt9158406	8.6	5
tt5646140	7.7	7
tt4288674	4.2	1675
tt10328388	8.3	58
tt9026524	5.9	4598
tt7440648	6.1	16
tt2991768	6.0	37
tt4998212	7.4	37917
tt10328362	6.2	123
tt8075016	4.8	11318
tt8075008	6.3	3522
tt8521178	8.3	103
tt14181938	7.4	7
tt10328356	6.3	139
tt8075000	8.8	25
tt5646316	7.6	188
tt5357396	7.6	1418
tt5357398	7.4	1355
tt9158390	7.6	7
tt14117372	6.1	70
tt8535786	7.7	56
tt8521148	5.3	200
tt12557882	5.5	9
tt4998222	6.4	473
tt10328390	7.3	98
tt12097156	2.0	22
tt10328398	7.0	107
tt5357386	7.6	1386
tt13323004	5.6	2048
tt8956576	7.3	17
tt13323008	4.6	85
tt8799296	7.5	38
tt6490424	8.4	19
tt14406178	5.1	137
tt3783474	9.1	16
tt8956566	6.8	32
tt5803492	6.3	9
tt5935114	9.3	6
tt5935102	7.0	21
tt5935108	6.7	23
tt16477402	8.2	1572
tt12978694	5.0	143
tt13323034	6.2	17
tt7151666	8.5	23
tt7151668	8.4	21
tt12675106	5.1	8
tt3362670	6.7	58
tt5489004	5.5	185
tt7151676	8.6	21
tt5949724	7.6	7
tt11342978	8.4	67
tt13323036	4.6	11
tt8521198	7.4	54
tt8799262	7.4	34
tt18560712	9.9	22
tt8232354	5.2	9
tt5514498	7.4	83
tt10328320	4.8	155
tt13323070	6.7	17
tt11342958	7.3	217
tt10617144	7.1	25
tt9604404	6.9	17
tt5489070	7.5	146
tt5489074	8.6	240
tt4142394	3.5	975
tt6018502	8.1	1982
tt5935196	7.6	228
tt5489068	7.8	178
tt10970700	7.8	5
tt3797944	8.4	19
tt12675050	5.1	10
tt12254438	7.5	20
tt12978608	6.4	118
tt18560600	7.0	26
tt5489098	8.0	150
tt11342998	5.3	113
tt5489080	8.0	139
tt5803438	5.0	115
tt7151738	6.6	55
tt11185852	6.9	8
tt10617192	8.4	10
tt5489038	7.8	201
tt7586994	4.4	12
tt5489020	8.5	9
tt12675036	4.6	10
tt5935146	9.9	9
tt12411586	6.9	131
tt4431326	5.7	447
tt15840228	8.0	121
tt7283414	8.9	37
tt9907938	7.4	5
tt8364040	5.5	147
tt8535852	3.5	48
tt13034096	6.1	47
tt8810184	5.6	51
tt5357362	7.2	93
tt8364050	4.0	129
tt13758250	4.6	1306
tt8535868	6.9	112
tt6018556	4.8	183
tt13034098	1.3	136
tt8364062	5.8	24
tt5357338	4.0	13
tt9736166	7.2	16
tt7440620	7.2	302
tt9158314	5.8	9
tt5646270	8.5	12
tt9736160	7.2	48
tt3651612	7.2	287
tt15840296	8.6	20
tt7440606	7.9	378
tt5646282	8.8	5
tt5646256	7.8	10
tt5646260	9.4	6
tt10603260	8.3	48
tt7165782	7.0	7
tt10603268	7.9	46
tt12268184	5.7	7
tt1858788	7.6	18
tt11881090	9.0	23
tt14812810	6.9	155
tt5475362	7.6	174
tt14812814	7.3	28
tt14812818	7.3	34
tt14812820	7.6	17
tt5211694	6.2	1080
tt14812826	6.1	18
tt4919714	6.3	211
tt5475300	1.9	18
tt9261296	7.5	17
tt5489954	5.2	70
tt5500836	6.0	7
tt10603296	8.9	49
tt12700096	5.5	21
tt9261284	7.4	469
tt7440366	6.6	1644
tt11054928	4.8	36
tt5489970	7.8	664
tt4680568	4.6	573
tt12268126	6.8	32
tt5211654	8.1	462
tt5475336	5.7	10
tt14787320	6.2	522
tt10749710	6.4	64
tt14944642	7.9	270
tt17491832	6.8	18
tt10749700	6.8	6
tt5343524	8.7	113
tt5343526	7.0	9
tt7440396	7.7	35
tt18286666	6.6	98
tt5896382	7.8	81
tt14944668	9.0	304
tt5632682	7.7	156
tt7165760	6.9	10
tt10314040	4.1	217
tt12714732	8.2	10
tt12714734	7.8	11
tt14944648	8.2	264
tt14944652	8.6	275
tt13509590	7.7	7
tt6728624	7.6	14
tt6728626	7.8	42
tt10039418	6.3	16
tt6439580	8.0	580
tt6439582	8.4	771
tt6439586	8.0	533
tt6728620	7.7	13
tt6728622	7.4	14
tt8115384	7.4	33
tt10039408	7.3	6
tt7297552	7.8	9
tt6439592	8.7	722
tt6439594	8.2	470
tt6439598	7.8	399
tt10749664	7.1	75
tt12714760	7.3	7
tt5632648	7.3	200
tt6728608	7.6	15
tt12689122	5.0	7
tt6439562	8.8	2540
tt11040272	5.1	38
tt12425438	7.4	13
tt9261304	7.5	20
tt10749652	6.6	8
tt9261308	7.0	20
tt10749656	7.3	7
tt6439576	7.3	1221
tt8129996	7.8	53
tt10749646	7.0	8
tt6728610	7.7	13
tt14812798	6.2	15
tt6019744	6.1	9
tt7297586	5.1	806
tt7874702	8.7	3521
tt6005102	8.4	63
tt6005104	8.1	57
tt6005106	8.4	58
tt6728660	8.2	18
tt10039468	6.6	452
tt6005118	4.7	50
tt7874718	8.0	182
tt8129966	3.3	619
tt8129968	7.6	10
tt13691282	5.2	40
tt8115328	7.2	6
tt10039430	6.4	5
tt8825546	8.4	774
tt9261372	8.0	806
tt9261374	7.9	822
tt8825540	7.8	872
tt8115300	6.3	612
tt5068972	6.0	38
tt9261360	8.5	899
tt8115304	7.4	11
tt9261366	8.4	888
tt12136312	7.2	244
tt14812778	6.3	254
tt14812782	7.4	988
tt8825532	7.9	896
tt5068996	9.2	7
tt9261382	5.7	51
tt14812792	5.8	25
tt3377240	4.5	165
tt4919664	8.0	326
tt8825508	4.1	26
tt9261330	7.1	19
tt9261332	6.3	19
tt7033866	9.3	88
tt5921964	6.7	16
tt7033874	8.3	9
tt6439554	5.7	7
tt6439558	3.3	16065
tt5068968	3.9	166
tt8404444	6.8	14
tt5921946	6.7	96
tt13509522	6.0	19
tt8404430	6.5	30
tt7297528	8.5	26
tt8404432	7.0	11
tt3520056	3.3	171
tt5475468	4.9	186
tt12268062	8.0	107
tt15091324	9.0	5
tt16897322	7.1	27
tt13691418	6.3	27
tt5500970	8.1	61
tt5500972	8.1	58
tt5500974	8.1	64
tt7151040	6.2	5
tt5764414	7.4	3807
tt5500976	8.2	61
tt7440432	7.6	4499
tt5500966	8.1	81
tt5211558	7.6	16
tt5475438	6.6	12
tt8668298	3.6	9
tt5475444	6.5	11
tt15380526	8.6	76
tt11475898	6.1	24
tt15619584	6.3	80
tt15908996	6.8	372
tt15380584	8.0	27
tt18286556	7.9	13
tt15380588	8.6	29
tt10328548	6.2	8
tt9393246	7.8	19
tt15380590	8.7	23
tt13284802	7.0	153
tt5186236	7.0	2991
tt5500906	7.2	4716
tt11186840	8.0	8
tt11186842	7.9	8
tt17491926	6.6	16
tt11186844	7.9	7
tt17491936	6.6	13
tt9564932	7.8	5
tt7860116	8.4	642
tt7860140	3.5	163
tt14077012	6.1	174
tt6728836	8.2	80
tt19800064	9.0	6
tt19800056	8.7	6
tt14077008	7.0	130
tt12714842	6.2	8
tt8115394	7.5	36
tt19800052	9.5	8
tt9143942	6.5	25
tt11186892	9.3	75
tt5632786	6.2	181
tt13980602	2.4	31
tt11592014	6.2	834
tt7297422	7.1	85
tt19800024	7.5	8
tt10039524	5.2	670
tt12714878	8.3	18
tt8418936	7.6	12
tt7297434	7.4	114
tt6439478	8.2	6
tt12714882	6.5	56
tt8115474	6.9	128
tt7297446	8.2	5
tt5357978	9.4	6
tt8418914	6.6	15
tt9261416	6.3	48
tt10749524	7.7	8
tt13270238	6.6	5
tt6714148	8.0	101
tt16765650	6.7	20
tt8115460	6.7	2272
tt8115462	7.8	21
tt12004426	5.2	21
tt11186952	4.1	341
tt8115466	7.2	218
tt3666492	2.6	250
tt11186956	7.2	5
tt10749574	8.6	11
tt3113696	5.2	4586
tt12689062	7.2	1598
tt13509634	8.5	6
tt6019676	8.3	10
tt9261482	7.1	20
tt12689056	7.3	1257
tt8115428	7.6	12
tt15091284	6.3	339
tt12689072	8.0	1195
tt8115402	6.9	32
tt13509602	7.7	7
tt5211616	6.1	30
tt4209306	7.3	12
tt8957188	3.2	6
tt6019684	8.8	9
tt6019686	8.7	9
tt11054768	7.4	12
tt9261476	4.7	24
tt13270286	7.4	6
tt6019680	7.3	13
tt14641098	7.6	1471
tt14812864	7.3	19
tt6019696	7.2	12
tt13509640	8.9	11
tt12689028	7.5	1580
tt5343390	7.6	127
tt6019694	8.8	10
tt5475584	6.9	185
tt9143820	7.6	91
tt13916124	8.2	59
tt14787528	9.1	11
tt5750132	6.2	497
tt4919950	7.4	11
tt4391124	7.1	17
tt4391126	7.2	18
tt4391130	6.8	15
tt4391132	6.6	26
tt14787550	7.8	40
tt4391138	7.3	20
tt4391128	7.0	15
tt8536502	7.2	589
tt5475554	9.2	392
tt4391142	6.4	22
tt4391146	6.7	17
tt5921668	3.0	44
tt4391164	6.2	69
tt8404272	6.4	1034
tt7440108	8.1	9
tt12557524	9.0	6
tt4680316	7.9	20
tt5357912	7.3	110
tt5357918	7.3	99
tt11461168	8.4	6
tt14077350	10.0	17
tt9143882	7.4	8
tt13980768	6.8	5
tt3955356	8.3	6
tt10039738	7.4	20
tt7165970	8.3	7
tt8129682	3.6	949
tt9393348	7.8	31
tt13980732	7.4	29
tt8129674	6.0	13
tt11895942	6.7	1351
tt11895944	6.3	1264
tt12411062	7.2	49
tt11895954	6.5	783
tt11895956	6.3	798
tt10025020	7.1	8
tt10025022	6.8	8
tt10328802	8.6	23
tt10025016	6.6	9
tt10039638	6.4	7
tt5632856	6.8	133
tt5896538	5.8	12
tt10039642	8.3	464
tt11592160	5.3	6
tt12689352	7.4	46
tt7586604	7.2	65
tt7586628	6.9	71
tt14641148	5.1	268
tt5357836	6.6	23
tt5632840	6.5	155
tt16344802	6.6	18
tt5343200	6.6	2725
tt10025030	6.7	7
tt10025036	6.9	7
tt10025028	6.4	7
tt11895976	7.3	11
tt2570574	8.0	7
tt7572012	6.6	20
tt10025038	7.1	8
tt8129712	8.2	5
tt5896504	8.6	1051
tt5357824	6.9	23
tt10039674	7.5	37
tt14641140	9.8	76
tt5896508	7.8	9
tt6728412	7.5	42
tt8811152	5.1	12
tt7297712	8.4	301
tt6439752	8.2	17055
tt8404256	5.3	35444
tt14234294	7.1	211
tt8811136	5.6	60
tt11895902	8.5	7
tt5068702	4.5	25
tt6019598	6.8	13
tt6425124	5.0	7
tt4694892	6.6	33
tt7572074	6.9	34
tt13916200	6.8	13
tt5343258	7.8	130
tt5921726	7.7	21
tt6439792	4.1	618
tt12004394	8.9	736
tt6425156	7.8	49
tt18561466	8.0	79
tt6439776	6.5	1188
tt3113836	4.3	669
tt13862974	1.8	291
tt14787632	8.6	9
tt5225966	7.6	193
tt11461028	7.6	14
tt6136014	6.1	65
tt5475670	6.4	6
tt11475682	7.3	24
tt11172088	7.9	22
tt5764610	8.3	500
tt7440230	8.6	18
tt17309916	6.3	16
tt7165818	7.4	11
tt7611940	6.8	234
tt7611944	7.1	254
tt3969886	6.5	13
tt7165804	5.5	39
tt2991368	4.4	76
tt7860332	9.2	7
tt10328764	7.1	253
tt5896492	8.5	21
tt3955246	5.3	39
tt14366176	7.7	33
tt9143754	6.1	12
tt6136088	8.8	32
tt12425804	8.0	7
tt5896448	7.7	16
tt10999124	8.2	6
tt5896450	7.5	14
tt11186654	7.5	7
tt5896460	7.4	15
tt5896462	7.5	205
tt8129794	6.3	5640
tt13691194	7.0	5
tt8115250	7.3	2012
tt8115252	7.1	1982
tt8115254	7.5	2024
tt11592258	8.1	261
tt7297662	8.1	331
tt8115230	8.0	3421
tt8115234	6.6	2441
tt6439680	8.3	6
tt8115238	7.1	2670
tt7297688	8.1	311
tt11343842	5.6	324
tt8115240	6.6	2188
tt8115244	7.2	2557
tt5896420	5.4	11
tt7283052	6.3	176
tt12411136	8.2	5
tt6425092	8.7	20
tt7283066	6.3	225
tt13270424	8.2	85
tt8115220	7.3	309
tt8115224	7.5	3160
tt8115226	7.9	3403
tt10328726	7.6	15
tt10328720	6.8	16
tt9261624	2.9	109
tt11343888	7.5	11
tt9143684	7.2	27
tt6728522	6.7	15
tt13509480	4.4	29
tt7165904	7.3	2046
tt8418786	8.4	6
tt8404148	6.6	10
tt8668490	4.6	27
tt6019406	6.8	22
tt5068886	6.5	31
tt8129806	8.1	38
tt5461134	8.1	52
tt5357790	6.8	26
tt5475704	7.1	957
tt7586590	7.1	60
tt5068818	7.1	48
tt15380824	7.5	8
tt5357796	4.7	15
tt8418734	8.1	12
tt9261682	6.8	10
tt12689248	3.2	846
tt12004278	7.3	8
tt6019442	6.7	912
tt6019446	7.2	915
tt9011916	2.8	301
tt15380802	5.5	11
tt6439646	7.7	13
tt11054994	3.2	24
tt5475734	5.6	2331
tt5475738	6.3	18
tt15380812	5.5	12
tt15380818	6.9	9
tt6439900	8.0	1539
tt6439904	8.7	1283
tt6439908	8.4	1130
tt6439912	8.1	1093
tt6019390	7.1	23
tt6439916	8.1	1288
tt14537810	7.8	6
tt11211882	8.5	18
tt5040108	6.4	99
tt4905554	7.7	2630
tt7611880	7.5	28
tt5040124	9.3	19
tt6083958	8.6	2749
tt6136104	8.2	14
tt5921464	5.5	22
tt13691710	9.1	17
tt7165346	4.9	248
tt3652200	7.5	9
tt6136170	7.8	28
tt7611838	8.5	1230
tt6557104	7.4	496
tt17070410	8.7	946
tt6714510	9.1	40
tt9143636	5.8	969
tt6557118	8.5	772
tt11475566	6.1	7
tt13270764	7.7	154
tt6557110	7.2	491
tt6557122	6.6	58
tt7033498	6.1	428
tt14102146	4.2	118
tt11343708	6.6	2404
tt6557148	6.3	16
tt4209086	6.2	44
tt5343928	6.6	6
tt15091640	6.0	572
tt12846096	8.3	1672
tt9907394	8.2	29
tt9907396	6.8	10
tt6714536	6.8	40
tt12846194	7.8	18
tt8825128	8.0	5
tt10025230	7.8	9
tt6689024	7.4	206
tt9143594	9.7	6
tt9143580	6.2	65
tt6689008	7.6	237
tt7033478	8.8	51
tt10314450	5.9	16243
tt3798718	4.9	70
tt7322728	7.1	9
tt10603718	7.3	17
tt19800324	8.6	76
tt10578106	7.0	36
tt15683886	5.7	524
tt5500480	7.0	23
tt11881594	6.1	8
tt10314432	8.2	5
tt5040174	7.9	135
tt6439984	8.1	22
tt6019312	7.2	7
tt8115782	8.6	1271
tt7992238	8.3	9
tt10603758	7.5	17
tt16751310	6.3	23
tt13759010	7.1	11
tt17491364	8.2	79
tt9682684	8.2	21
tt7992250	8.3	6
tt17491370	8.6	79
tt5500422	6.4	127
tt6689078	7.9	51
tt6019324	7.9	14
tt0170155	6.5	14
tt5778736	5.4	5
tt10157232	7.8	372
tt5040158	7.8	134
tt5040166	7.5	127
tt6846432	7.3	1705
tt5500400	4.9	20
tt6019330	7.4	11
tt6019266	7.8	14
tt7179832	5.5	7
tt7611788	7.4	15
tt12307984	5.6	13
tt7165202	6.0	8
tt5489658	5.6	9
tt14773250	2.3	153
tt15316168	4.7	162
tt5921588	7.3	19
tt14787874	9.5	1044
tt6136220	9.0	5
tt6136222	9.2	6
tt6136224	9.6	7
tt6083838	6.6	20
tt12978036	7.6	46
tt7165212	4.0	379
tt9907226	7.3	40
tt6439800	7.7	458
tt6439802	7.5	436
tt6439816	8.2	10
tt6439818	7.7	343
tt12268456	9.1	70
tt8536020	8.7	7
tt6714624	8.6	9
tt5646992	5.3	582
tt11475480	8.0	24
tt7611704	5.8	28
tt9143518	7.3	34
tt10314364	8.0	5
tt5646970	8.1	25
tt4562728	5.7	578
tt11475458	7.9	36
tt5632310	7.4	484
tt12307950	6.9	14
tt9550746	7.6	7
tt14641406	4.6	7
tt6083892	8.7	9
tt11475496	7.7	21
tt5489692	8.2	420
tt5489698	8.3	451
tt8839568	5.5	113
tt6083876	7.7	163
tt7322828	8.5	52
tt15380186	7.2	43
tt6425294	7.8	188
tt7322834	8.7	75
tt18272422	7.6	34
tt7322816	6.4	1092
tt4694574	9.4	9
tt15683748	3.5	142
tt15380160	5.4	7
tt5764090	7.8	21
tt5764096	7.8	28032
tt10328912	4.9	9
tt11343600	7.1	14485
tt11881428	8.4	16
tt5343784	4.5	15
tt5343786	5.0	15
tt9261840	7.2	941
tt10314344	4.5	185
tt10578206	5.0	156
tt5343772	9.4	6
tt5343774	5.2	15
tt5343778	7.8	6
tt7297004	7.1	31
tt8536046	5.4	25
tt9261866	6.1	193
tt7322850	6.4	1837
tt7322838	7.7	27
tt5343792	7.0	6
tt5186608	7.7	112
tt7033570	5.0	9
